day,site,fac.no,species,attacks,time.delay,trial
3,7,22,sim_junonia,0,zero,simultaneously
3,7,23,sim_junonia,0,zero,simultaneously
3,7,24,sim_junonia,0,zero,simultaneously
3,7,25,sim_junonia,0,zero,simultaneously
3,8,1,sim_battus,0,zero,simultaneously
3,8,2,sim_battus,0,zero,simultaneously
3,8,3,sim_battus,0,zero,simultaneously
3,8,4,sim_battus,0,zero,simultaneously
3,8,5,sim_battus,0,zero,simultaneously
3,8,6,sim_battus,0,zero,simultaneously
3,8,7,sim_battus,0,zero,simultaneously
3,8,8,sim_battus,0,zero,simultaneously
3,8,9,sim_battus,0,zero,simultaneously
3,8,10,sim_battus,0,zero,simultaneously
3,8,11,sim_battus,0,zero,simultaneously
3,8,12,sim_battus,0,zero,simultaneously
3,8,13,sim_battus,0,zero,simultaneously
3,8,14,sim_battus,0,zero,simultaneously
3,8,15,sim_battus,0,zero,simultaneously
3,8,16,sim_battus,0,zero,simultaneously
3,8,17,sim_battus,0,zero,simultaneously
3,8,18,sim_battus,0,zero,simultaneously
3,8,19,sim_battus,0,zero,simultaneously
3,8,20,sim_battus,0,zero,simultaneously
3,8,21,sim_battus,0,zero,simultaneously
3,8,22,sim_battus,0,zero,simultaneously
3,8,23,sim_battus,0,zero,simultaneously
3,8,24,sim_battus,0,zero,simultaneously
3,8,25,sim_battus,0,zero,simultaneously
3,8,1,sim_limenitis,0,zero,simultaneously
3,8,2,sim_limenitis,0,zero,simultaneously
3,8,3,sim_limenitis,0,zero,simultaneously
3,8,4,sim_limenitis,0,zero,simultaneously
3,8,5,sim_limenitis,0,zero,simultaneously
3,8,6,sim_limenitis,0,zero,simultaneously
3,8,7,sim_limenitis,0,zero,simultaneously
3,8,8,sim_limenitis,0,zero,simultaneously
3,8,9,sim_limenitis,0,zero,simultaneously
3,8,10,sim_limenitis,0,zero,simultaneously
3,8,11,sim_limenitis,0,zero,simultaneously
3,8,12,sim_limenitis,0,zero,simultaneously
3,8,13,sim_limenitis,0,zero,simultaneously
3,8,14,sim_limenitis,0,zero,simultaneously
3,8,15,sim_limenitis,0,zero,simultaneously
3,8,16,sim_limenitis,0,zero,simultaneously
3,8,17,sim_limenitis,0,zero,simultaneously
3,8,18,sim_limenitis,0,zero,simultaneously
3,8,19,sim_limenitis,0,zero,simultaneously
3,8,20,sim_limenitis,0,zero,simultaneously
3,8,21,sim_limenitis,0,zero,simultaneously
3,8,22,sim_limenitis,0,zero,simultaneously
3,8,23,sim_limenitis,0,zero,simultaneously
3,8,24,sim_limenitis,0,zero,simultaneously
3,8,25,sim_limenitis,0,zero,simultaneously
3,8,1,sim_junonia,0,zero,simultaneously
3,8,2,sim_junonia,0,zero,simultaneously
3,8,3,sim_junonia,0,zero,simultaneously
3,8,4,sim_junonia,0,zero,simultaneously
3,8,5,sim_junonia,0,zero,simultaneously
3,8,6,sim_junonia,0,zero,simultaneously
3,8,7,sim_junonia,0,zero,simultaneously
3,8,8,sim_junonia,0,zero,simultaneously
3,8,9,sim_junonia,0,zero,simultaneously
3,8,10,sim_junonia,0,zero,simultaneously
3,8,11,sim_junonia,0,zero,simultaneously
3,8,12,sim_junonia,0,zero,simultaneously
3,8,13,sim_junonia,0,zero,simultaneously
3,8,14,sim_junonia,0,zero,simultaneously
3,8,15,sim_junonia,0,zero,simultaneously
3,8,16,sim_junonia,0,zero,simultaneously
3,8,17,sim_junonia,0,zero,simultaneously
3,8,18,sim_junonia,0,zero,simultaneously
3,8,19,sim_junonia,0,zero,simultaneously
3,8,20,sim_junonia,0,zero,simultaneously
3,8,21,sim_junonia,0,zero,simultaneously
3,8,22,sim_junonia,0,zero,simultaneously
3,8,23,sim_junonia,0,zero,simultaneously
3,8,24,sim_junonia,0,zero,simultaneously
3,8,25,sim_junonia,0,zero,simultaneously
3,9,1,sim_battus,0,zero,simultaneously
3,9,2,sim_battus,0,zero,simultaneously
3,9,3,sim_battus,0,zero,simultaneously
3,9,4,sim_battus,0,zero,simultaneously
3,9,5,sim_battus,0,zero,simultaneously
3,9,6,sim_battus,0,zero,simultaneously
3,9,7,sim_battus,0,zero,simultaneously
3,9,8,sim_battus,0,zero,simultaneously
3,9,9,sim_battus,0,zero,simultaneously
3,9,10,sim_battus,0,zero,simultaneously
3,9,11,sim_battus,0,zero,simultaneously
3,9,12,sim_battus,0,zero,simultaneously
3,9,13,sim_battus,0,zero,simultaneously
3,9,14,sim_battus,0,zero,simultaneously
3,9,15,sim_battus,0,zero,simultaneously
3,9,16,sim_battus,0,zero,simultaneously
3,9,17,sim_battus,0,zero,simultaneously
3,9,18,sim_battus,0,zero,simultaneously
3,9,19,sim_battus,0,zero,simultaneously
3,9,20,sim_battus,0,zero,simultaneously
3,9,21,sim_battus,0,zero,simultaneously
3,9,22,sim_battus,0,zero,simultaneously
3,9,23,sim_battus,0,zero,simultaneously
3,9,24,sim_battus,0,zero,simultaneously
3,9,25,sim_battus,0,zero,simultaneously
3,9,1,sim_limenitis,0,zero,simultaneously
3,9,2,sim_limenitis,0,zero,simultaneously
3,9,3,sim_limenitis,0,zero,simultaneously
3,9,4,sim_limenitis,0,zero,simultaneously
3,9,5,sim_limenitis,0,zero,simultaneously
3,9,6,sim_limenitis,0,zero,simultaneously
3,9,7,sim_limenitis,0,zero,simultaneously
3,9,8,sim_limenitis,0,zero,simultaneously
3,9,9,sim_limenitis,0,zero,simultaneously
3,9,10,sim_limenitis,0,zero,simultaneously
3,9,11,sim_limenitis,0,zero,simultaneously
3,9,12,sim_limenitis,0,zero,simultaneously
3,9,13,sim_limenitis,0,zero,simultaneously
3,9,14,sim_limenitis,0,zero,simultaneously
3,9,15,sim_limenitis,0,zero,simultaneously
3,9,16,sim_limenitis,0,zero,simultaneously
3,9,17,sim_limenitis,0,zero,simultaneously
3,9,18,sim_limenitis,0,zero,simultaneously
3,9,19,sim_limenitis,0,zero,simultaneously
3,9,20,sim_limenitis,0,zero,simultaneously
3,9,21,sim_limenitis,0,zero,simultaneously
3,9,22,sim_limenitis,0,zero,simultaneously
3,9,23,sim_limenitis,0,zero,simultaneously
3,9,24,sim_limenitis,0,zero,simultaneously
3,9,25,sim_limenitis,0,zero,simultaneously
3,9,1,sim_junonia,0,zero,simultaneously
3,9,2,sim_junonia,0,zero,simultaneously
3,9,3,sim_junonia,0,zero,simultaneously
3,9,4,sim_junonia,0,zero,simultaneously
3,9,5,sim_junonia,0,zero,simultaneously
3,9,6,sim_junonia,0,zero,simultaneously
3,9,7,sim_junonia,0,zero,simultaneously
3,9,8,sim_junonia,0,zero,simultaneously
3,9,9,sim_junonia,0,zero,simultaneously
3,9,10,sim_junonia,0,zero,simultaneously
3,9,11,sim_junonia,0,zero,simultaneously
3,9,12,sim_junonia,0,zero,simultaneously
3,9,13,sim_junonia,0,zero,simultaneously
3,9,14,sim_junonia,0,zero,simultaneously
3,9,15,sim_junonia,0,zero,simultaneously
3,9,16,sim_junonia,0,zero,simultaneously
3,9,17,sim_junonia,0,zero,simultaneously
3,9,18,sim_junonia,0,zero,simultaneously
3,9,19,sim_junonia,0,zero,simultaneously
3,9,20,sim_junonia,0,zero,simultaneously
3,9,21,sim_junonia,0,zero,simultaneously
3,9,22,sim_junonia,0,zero,simultaneously
3,9,23,sim_junonia,0,zero,simultaneously
3,9,24,sim_junonia,0,zero,simultaneously
3,9,25,sim_junonia,0,zero,simultaneously
3,10,1,sim_battus,0,zero,simultaneously
3,10,2,sim_battus,0,zero,simultaneously
3,10,3,sim_battus,0,zero,simultaneously
3,10,4,sim_battus,0,zero,simultaneously
3,10,5,sim_battus,0,zero,simultaneously
3,10,6,sim_battus,0,zero,simultaneously
3,10,7,sim_battus,0,zero,simultaneously
3,10,8,sim_battus,0,zero,simultaneously
3,10,9,sim_battus,0,zero,simultaneously
3,10,10,sim_battus,0,zero,simultaneously
3,10,11,sim_battus,0,zero,simultaneously
3,10,12,sim_battus,0,zero,simultaneously
3,10,13,sim_battus,0,zero,simultaneously
3,10,14,sim_battus,0,zero,simultaneously
3,10,15,sim_battus,0,zero,simultaneously
3,10,16,sim_battus,0,zero,simultaneously
3,10,17,sim_battus,0,zero,simultaneously
3,10,18,sim_battus,0,zero,simultaneously
3,10,19,sim_battus,0,zero,simultaneously
3,10,20,sim_battus,0,zero,simultaneously
3,10,21,sim_battus,0,zero,simultaneously
3,10,22,sim_battus,0,zero,simultaneously
3,10,23,sim_battus,0,zero,simultaneously
3,10,24,sim_battus,0,zero,simultaneously
3,10,25,sim_battus,0,zero,simultaneously
3,10,1,sim_limenitis,0,zero,simultaneously
3,10,2,sim_limenitis,0,zero,simultaneously
3,10,3,sim_limenitis,0,zero,simultaneously
3,10,4,sim_limenitis,0,zero,simultaneously
3,10,5,sim_limenitis,0,zero,simultaneously
3,10,6,sim_limenitis,0,zero,simultaneously
3,10,7,sim_limenitis,0,zero,simultaneously
3,10,8,sim_limenitis,0,zero,simultaneously
3,10,9,sim_limenitis,0,zero,simultaneously
3,10,10,sim_limenitis,0,zero,simultaneously
3,10,11,sim_limenitis,0,zero,simultaneously
3,10,12,sim_limenitis,0,zero,simultaneously
3,10,13,sim_limenitis,0,zero,simultaneously
3,10,14,sim_limenitis,0,zero,simultaneously
3,10,15,sim_limenitis,0,zero,simultaneously
3,10,16,sim_limenitis,0,zero,simultaneously
3,10,17,sim_limenitis,0,zero,simultaneously
3,10,18,sim_limenitis,0,zero,simultaneously
3,10,19,sim_limenitis,0,zero,simultaneously
3,10,20,sim_limenitis,0,zero,simultaneously
3,10,21,sim_limenitis,0,zero,simultaneously
3,10,22,sim_limenitis,0,zero,simultaneously
3,10,23,sim_limenitis,0,zero,simultaneously
3,10,24,sim_limenitis,0,zero,simultaneously
3,10,25,sim_limenitis,0,zero,simultaneously
3,10,1,sim_junonia,0,zero,simultaneously
3,10,2,sim_junonia,0,zero,simultaneously
3,10,3,sim_junonia,0,zero,simultaneously
3,10,4,sim_junonia,0,zero,simultaneously
3,10,5,sim_junonia,0,zero,simultaneously
3,10,6,sim_junonia,0,zero,simultaneously
3,10,7,sim_junonia,0,zero,simultaneously
3,10,8,sim_junonia,0,zero,simultaneously
3,10,9,sim_junonia,0,zero,simultaneously
3,10,10,sim_junonia,0,zero,simultaneously
3,10,11,sim_junonia,0,zero,simultaneously
3,10,12,sim_junonia,0,zero,simultaneously
3,10,13,sim_junonia,0,zero,simultaneously
3,10,14,sim_junonia,0,zero,simultaneously
3,10,15,sim_junonia,0,zero,simultaneously
3,10,16,sim_junonia,0,zero,simultaneously
3,10,17,sim_junonia,0,zero,simultaneously
3,10,18,sim_junonia,0,zero,simultaneously
3,10,19,sim_junonia,0,zero,simultaneously
3,10,20,sim_junonia,0,zero,simultaneously
3,10,21,sim_junonia,0,zero,simultaneously
3,10,22,sim_junonia,0,zero,simultaneously
3,10,23,sim_junonia,0,zero,simultaneously
3,10,24,sim_junonia,0,zero,simultaneously
3,10,25,sim_junonia,0,zero,simultaneously
3,11,1,sim_battus,0,zero,simultaneously
3,11,2,sim_battus,0,zero,simultaneously
3,11,3,sim_battus,0,zero,simultaneously
3,11,4,sim_battus,0,zero,simultaneously
3,11,5,sim_battus,0,zero,simultaneously
3,11,6,sim_battus,0,zero,simultaneously
3,11,7,sim_battus,0,zero,simultaneously
3,11,8,sim_battus,0,zero,simultaneously
3,11,9,sim_battus,0,zero,simultaneously
3,11,10,sim_battus,0,zero,simultaneously
3,11,11,sim_battus,0,zero,simultaneously
3,11,12,sim_battus,0,zero,simultaneously
3,11,13,sim_battus,0,zero,simultaneously
3,11,14,sim_battus,0,zero,simultaneously
3,11,15,sim_battus,0,zero,simultaneously
3,11,16,sim_battus,0,zero,simultaneously
3,11,17,sim_battus,0,zero,simultaneously
3,11,18,sim_battus,0,zero,simultaneously
3,11,19,sim_battus,0,zero,simultaneously
3,11,20,sim_battus,0,zero,simultaneously
3,11,21,sim_battus,0,zero,simultaneously
3,11,22,sim_battus,0,zero,simultaneously
3,11,23,sim_battus,0,zero,simultaneously
3,11,24,sim_battus,0,zero,simultaneously
3,11,25,sim_battus,0,zero,simultaneously
3,11,1,sim_limenitis,0,zero,simultaneously
3,11,2,sim_limenitis,0,zero,simultaneously
3,11,3,sim_limenitis,0,zero,simultaneously
3,11,4,sim_limenitis,0,zero,simultaneously
3,11,5,sim_limenitis,0,zero,simultaneously
3,11,6,sim_limenitis,0,zero,simultaneously
3,11,7,sim_limenitis,0,zero,simultaneously
3,11,8,sim_limenitis,0,zero,simultaneously
3,11,9,sim_limenitis,0,zero,simultaneously
3,11,10,sim_limenitis,0,zero,simultaneously
3,11,11,sim_limenitis,0,zero,simultaneously
3,11,12,sim_limenitis,0,zero,simultaneously
3,11,13,sim_limenitis,0,zero,simultaneously
3,11,14,sim_limenitis,0,zero,simultaneously
3,11,15,sim_limenitis,0,zero,simultaneously
3,11,16,sim_limenitis,0,zero,simultaneously
3,11,17,sim_limenitis,0,zero,simultaneously
